,id,text,sent
121,2282747,"Отель рекомендую однозначно .
Летели от Интуриста всё отлично без нареканий претензий нет . Стоимость тура за 12 ночей двое взрослых и один ребенок 3,5 года в 2020 году 100 т.р.
Размещение . Заселили нас в корпус Беговил на 1 этаж , первая ночь была просто кошмар и бессонная в виду того что там был слет детских танцевальных коллективов и было очень шумно. На утро мы попросили поменять номер и Вау СУПЕР огромнейшее спасибо девушке которая сидит при входе слева от ресепшен . Она решила все вопросы предоставила на выбор сразу три номера мы выбрали в этом же корпусе на 6 этаже  с видом на море и горы и там было очень тихо.
Территория выше всяких похвал, она очень огромная и ухоженная . 
Пляж так себе песчано галечный есть места где гальки побольше есть места где поменьше . Купаться можно .Лежаков всегда хватало. Огромный плюс отеля что лежаки что на пляже что у бассейна с мягкими матрасами. 
Отель семейный и для детей есть две игровые площадки, так же крытый детский бассейн. 
Анимация , всё супер нам понравилась , очень веселая команда . С детьми занимаются + вечером детская дискотека.
Питание , ну так себе средненько. Мало фруктов . Скорее всего это последствия пандемии . Но там есть рестораны Аля карт мы были в рыбном и Турецком. Рыбный всё вкусно . Турецкий просто суперский там всё очень вкусно очень рекомендую туда сходить",pos
122,2280630,"Всех приветствую! 
Отзыв не будет подробным, так как мы вернулись в отель уже в третий раз, предыдущие отзывы можно найти на моей страничке (за 2019 и 2020 годы) В прошлом году нам захотелось чего то нового и мы отдыхали в другом отеле, да, нам всё там понравилось, но у нас такого желания, как вернуться в Джустиниано, не возникло, поэтому в этом году решили, если едем на мало дней, то рисковать выбором нового незнакомого отеля не будем, и решили, что поедем в проверенный! Отмечу, что мы не разочаровались, как это бывает при повторных посещениях! Единственное, что немного омрачило отдых, так это задержка вылета на несколько часов из Домодедово. 
В отеле практически ничего не изменилось, там немного перестроили зону возле бассейна, где раньше была сцена, сейчас её переносят к футбольному полю, а возле бассейна построили красивую барную зону с прекрасными видами на море! Зону ресепшн тоже немного обновили, и также расширили основной ресторан. Всегда были свободные столики! В сезон работают три бесплатных а ля карт ресторана: турецкий, итальянский, рыбный. По питанию и размещению писала в предыдущих отзывах, здесь ничего не изменилось! Отель возвращает нас сюда своим тёплым отношением, семейной атмосферой и шикарным расположением! Большинство номеров имеет вид на море!! Пляж просторный, там не чувствуется, что отель большой, шезлонги и зонтики стоят таким образом, что каждый будет чувствовать себя приватно! Также отмечу, что в отеле персонал тот же!! Это так приятно встречать знакомые лица, которые помнят тебя. 
Повторюсь, что отель не премиум класса, но здесь точно можно отдохнуть, если вы приехали за морем и солнцем!! Всё ещё рекомендую его и мы вернёмся, если не подберем что то другое, что влюбит нас также!",pos
123,2279247,"В этом отеле отдыхали третий раз.До этого мне кажется еда была немного лучше(сейчас каждый день всё однообразное). Анимация на высоте!! Понравились девочки которые ведут мини-клуб-супер!! 
Немного разочаровали правда конфликтные ситуации на Горках, охрана не компетентна на мой взгляд и совершенно не говорит кроме турецкого не на одном из языков.Пришлось за разрешением ситуации обращаться на рецепшен.",pos
124,2279245,"В этом отеле отдыхали 2-й раз. До отеля добрались на индивидуальном транспорте за 40 минут. Приехали в 10 часов в отель, пошли на завтрак. В 12 часов дали номер 1208 (семейный). Номер хороший, 2 односпальные кровати, диванчик, холодильник и пр. в одной комнате, в другой одна 2-спальная кровать. Все чисто, аккуратно. Так как здесь уже 2-й раз, нам в номер принесли комплимент от отеля вино и фрукты.
  По питанию: На завтрак каши, омлет, йогурты,оладьи, овощи, фрукты, выпечка и др. На обед и ужин было разное мясо, рыба, супы 2х видов крем-суп и суп по-русски, разные закуски, овощи, выпечка, десерты, фрукты (яблоки, груши, апельсины, бананы, арбузы),напитки, вино, пиво. При нас появился детский стол.  Между основными приемами пищи можно перекусить в снек-баре. В обед там-же мороженое есть. Клубнику, черешню и т.п. продают рядом с отелем. Морепродуктов не было-(
 Территория отеля большая, красивая, ухоженная. Пляж огромный, лежаков хватает,есть пирс, в море есть 2 захода по мостикам, т.к. дно галечное, лучше приобрести спец.обувь. Кто хорошо плавает, можно с пирса спускаться. Работает пункт водных развлечений: парашюты,бананы, катамараны и др. Брали на 1 час/20$ катамаран, прокатились до острова черепах (которых там не встретили). Вода в этом сезоне освежающая, но мы купались. Ребенок первые 3 дня в бассейне плавал, потом тоже в море начал купаться.
 Ездили на экскурсию от Пегаса в Tasi-каньон. Впечатляюще! Поднимались на джипах на вершину 1250 м над ур.моря, потом были в ""Зеленой Каппадокии"", в греческом амфитеатре, пообедали, на канатке прокатились, порыбачили. К ужину вернулись в отель.
 На шопинг ходили в ТЦ Сохо базар, на Алара Гранд базар,по пятницам приезжает рынок. Ездили в Ново молл в Манавгат (такси, автобус).
 Анимация на высоте! Ребята молодцы! Скучать не дадут. По вечерам мини-диско,  шоу-программы, дискотеки. Сцены пока нет, поэтому все проходит за ресторанами а-ля карт у футбольного поля.
 Работали два а-ля карт ресторана Турецкий и Рыбный. Посетили оба. Было вкусно!
  По атмосфере тоже все было отлично, русских было много, были и поляки, немцы, украинцы, казахи. Никто ни к кому не цеплялся, все мирно сосуществовали.
  Уборку номеров делали ежедневно, полотенца меняли, 1 раз постельное белье поменяли. Делали из полотенец крокодила, лебедей, оставляли 1$, шоколадку пару раз.
  Отдыхом остались довольны.",pos
125,2278813,"Отдыхала вместе с семьёй моей старшей дочки (дочка, зять и двое внуков). Отель очень понравился. Большая, территория, много зелени, красивые цветы. Есть возможность пообедать в уличном кафе. В основной столовой всегда много зелени и салатов, свежие фрукты. Правда питание было не очень разнообразное. Первые дни было всё хорошо, но потом были очереди и не всегда хватало нужного блюда, приходилось довольствоваться тем, что осталось. Возможно, это потому, что мы приходили не к самому открытию (с детьми не так быстро соберёшься). 

У меня был отдельный номер с двумя кроватями. В номере балкон, кондиционер, телевизор, туалет, душ. Интернет бесплатный только в лобби. Писать красиво не умею, поэтому прикладываю к своему отзыву фото, думаю они о многом расскажут :)",pos
126,2278374,"В данном отеле отдыхаем второй раз.
И прекрасно знали, чего ожидать. За второй визит в отель получили комплимент в номер: бутылочка вина и фрукты.
Но начну по порядку.

Перелет от Turkish Airlines. Но при этом из регионов некоторых осуществляет перелет AnadoluJet. Перелет из Перми 5,5 часов. Горячего питания нет. Только сендвич, кекс, баночка сока и баночка воды. 

До отеля трансфер от аэропорта в районе 2 часов, поэтому после долгого перелета воспользовались индивидуальным трансфером, заказали через ТопХотелс, и доехали минут за 40.

Заселили в номер не сразу, но раньше 14:00. Первоначально дали номер в 4 корпусе (Ромашка), но мы отказались, так как просили номер с 1 по 3 корпус. Через некоторое время предложили номер в 1 корпусе (Орхидея). За это отблагодарили чаевыми.
Номер Фамили Рум достался без ремонта (есть номера с ремонтом). В номере только мини бар: 1,5 л фанта, 1,5 л кола, 1,5 л вода. Из мыльно-рыльного только жидкое мыло на стене (у раковины, и в душевой кабине). Даже таблички ""не беспокойте"" не было. 
В течении отдыха постельное поменяли, полотенца меняли, лебедей крутили, влажная уборка была не каждый день. Ну песок и камушки мелкие были всегда во входной группе. 
Вид на бассейн. Звукоизоляция очень плохая в номерах. Мы слышали и соседей, и с улицы людей.

Питание. В отеле всегда есть, что выбрать. Но блюда примерно однообразные. Каждый день суп по-русски (борщ) и какой-нибудь второй суп. Мясо, рыба, птица. Овощи. Сладости. Но не было лукума. Питание могу оценить на 4. К концу отпуска за ужином стали формироваться очереди за мясом на гриле, а за завтраком - за яичницей. 
Алкоголь местный (как я поняла), я пила только пиво. 

А-ля карт рестораны. Посетили Турецкий  и Рыбный. Там всё очень вкусно. Объелись и мясом, и рыбой. Итальянский при нас не работал. 

Пляж. Песчано-галечный. В ""кораллках"" удобнее. Море впервые дни было очень освежающим, к концу отпуска вместе с ребенком были в воде постоянно.

Территория. Ухоженная. Большая. Красивая. Но в мини зоопарке не очень приятный запах. 
По вечерам встречали ёжиков.

Анимация. Ребята супер. И взрослая, и детская. Каждый отвечает за свои виды спорта и развлечения. Мы занимались гимнастикой по утрам с Дашей, а дочь была в мини клубе и очень хорошо отзывалась о девочках: Марина, Дани, Марго. Так же очень понравилась дочери Шеф Анимации Настя. Каждое утро ребята здоровались, общались, развлекали. Все молодцы: Мемо, Текин, Кирилл, Алекс. Сцену убрали от бассейна. Анимация вечерняя проходила у рыбного ресторана. Но при нас начали строительство сцены у футбольного поля. Детская программа рассчитана на 2 недели. Игры были разные. Привезли с собой 6 дипломов с призовыми местами. 

Интернетом отеля не пользовалась. Знаю по прошлому разу и по отзывам, что он не очень. Пользовалась ""забугорищем"" от МТС.

Если ехать за положительными эмоциями, Вы их обязательно получите. Отель хороший. Для отдыха всё есть.
И заметила, что в отель приезжают по 4,6 и даже 12 раз подряд. 

Очень удивило разделение по цветам браслетов. Русские, Белорусы, Казахи - оранжевые браслеты, Поляки, Немцы, Украинцы - зеленые. Зачем это?

Никаких конфликтных или негативных ситуаций в отеле нет. Все дружелюбные. Все отдыхают и кайфуют.

В ТЦ и некоторых магазинах расплачивалась Тинькофф Мир. И наличку брали. На базаре и рубли брали (но курс не выгодный), и доллары, евро.

Плохого про отель ничего не могу сказать, есть недостатки небольшие, но они не портили отдых. В целом отель порекомендую, хорошая бюджетная пятерка.",pos
127,2277879,"Итак, хочу написать отзыв о данном отеле! Отель расположен в городе Аланья, в посёлке Окурджалар, приблизительно в 90 км от аэропорта Анталья. Расположение у него довольно удачное : в пешей доступности находятся ТЦ «Neva Outlet» и, буквально через дорогу, рынок «Grand Baazar». Территория огромная : несколько бунгал, 1 основной корпус и 2 дополнительных. Один из дополнительных корпусов, Moonlight, находится через дорогу от отеля, поэтому в случае заселения туда придётся ходить на территорию, т.к там вся инфраструктура. Питание отеля, на мой взгляд, на твёрдую 4. Выбор средний, возможно, это связано с пребыванием в несезон, но иногда, особенно в турецкую ночь, выбор блюд расширяется. Интернет на территории платный, бесплатный он только в конференц зале. Приобрести его можно на ресепшене за 3 евро в сутки, но только пароль на один телефон. Скорость платного так себе, в конференц зале, лично у меня, работал с переменным успехом. Номера просторные, номер «Family room» состоит из двух комнат : в одной двуспальная кровать, в другой две односпальных. Уборка номера проходит ежедневно, замена белья раз в 3 дня. Нас поселили не очень удачно : на 2 этаже бунгала «Orchide» рядом с «подсобкой» для уборщиц, имейте это ввиду, постоянный шум под дверью номера. Из услуг в номере если только платный сейф и всё. Пляж у отеля большой, но под конец отдыха прибавилось народу и стало меньше места. Рекомендую занимать шезлонги заранее. Сдать пляжные полотенца можно только в понедельник, среду и пятницу до 7 вечера и получить по карточке новые на следующий день. Рядом с пляжем находится снэк-бар, работающий с 11 до 16, пул бар, 3 бассейна : с горками, детский и взрослый. В лобби есть кофейня, бар, столовая (находится на этаж ниже), магазин, в котором можно приобрести пляжные принадлежности и даже сим карту, но в ТЦ через дорогу она стоит дешевле. Вечером проходит мини диско, иногда шоу. Время заселения и выселения стандартны : 14:00 и 12:00 соответственно. В начале отдыха температура днём была около 25, море 20, вечером температура опускалась до 18, было прохладно. Под конец стало жарче, море прогрелось до 22, вечером уже нормально без кофты.",pos
128,2277135,"Отдыхали семьей с ребенком 3 года. Очень не плохой отель. •Большая ухоженная территория, бегают ёжики🙂🙂
•Неплохая еда. Именно не плохая так как восторга особо не вызывала....достаточно разнообразная,по крайней мере для тех кто не более 7 дней отдыхает. Из мяса была и говядина,индейка,баранина,рыба каждый день(очень костлявая)) •Алкоголь в барах местный,но нормальный на мой взгляд....и виски и вино. Ром, джин,водку не пил. Пиво Efes. Топчик),остальное уже за $.
На территории 3 бара уличных,1 в основном здании,1 кафе-кондитерская,есть снек бар где куча лепёшек,выпечки, бургеры. •Имеется и небольшой аквапарк с 3  горками. Стыки на горках пора бы замазать .. спина болела...)
•Пляж огромный,но поставлю ему 4. Галька крупновата😒. Лежаков , кстати очень много. 
•Хорошая команда аниматоров,как для детей так и взрослых. Постоянно какой то движ был. 
•Про номера....нас поселили в бунгало 1 на 4 этаж с классным видом на море😍. Номера освеженные. Видно что ремонт был недавно.  Возле основного бассейна постоянно играет музыка,поэтому кому нужна тишина просите вид не на бассейн.
•сейфы в номере бесплатные,полотенца пляжные  под залог 5$, wi-fi 3€ в сутки за устройство. Но есть и подвальчик где он бесплаьтный).
•Контингент в отеле русские,украинцы,поляки,молдоване в основном. Все живут дружно)

Мы были в начале сезона,видно,что все ещё настраивается,налаживается,подделывается к сезону....Аля карты не работали,мороженое ещё не давали.Но зато народу было не много.
Инфа важная ещё. Деньги можно снять с карт МИР только в банкомате Ziraat Bankasi. Без проблем. В лирах и по хорошему курсу. Точно работает с ВТБ и Сбербанком. 
Кстати, На пляже есть необычный выступ -полуостров,откуда можно запустить дрон,если кому актуально). Фото и видео просто пушка) Будут вопрсы задавайте). Хорошего всем отдыха.",pos
129,2277032,"в этот отель летали вдвоем с мужем, все очень понравилось!! и территория и питание и пляж!. с детьми отдыхать было бы еще лучше. все зеленое ухоженное красивое, еда разнообразная, уборка персонал все супер! рекомендую!",pos
130,2276932,"Отель по расположению и размещению понравился. Большая территория, зелень, близость к морю. Заход в море не очень, мелкие и средние камни, но спасает пирс. 
Сервис приличный, уборка в номерах каждый день.
Работники ресепшн на высоте, всегда помогут, подскажут.
Особенно Юлия и Алёна. Никогда ни один вопрос не оставляли без внимания.
По питанию 4. Вроде, всё есть, но до того однообразно. Как ""День Сурка"".
Мясо, курица, рыба постоянно.
Сладости не очень.
Так как отель огромный, а работал только один ресторан, немного тесновато было в ресторане. Очереди.
Wi-Fi в конференц зале. На территории отеля от 3€ в сутки, вполне приличный.",pos
131,2276596,"Разместили в основном корпусе с видом на  море, спасибо большое девушке на ресепшен. Номер просторный, две односпальные кровати (я их сдвинула). Питание для меня было более чем достаточно и вкусно приготовлено. Обслуживание очень приятное и корректное по отношению к гостям. Территория большая, ухоженная. Анимация есть дневная и вечерняя, многие отдыхающие довольно активно в ней участвовали и очень хвалили аниматоров. Я с 6 утра до 18 отдыхала на понтоне и купалась в море, потом ужинала и уходила спать. Вообщем отдыхом и обслуживанием в отеле осталась довольна. планирую осенью посетить теперь с родителями. Цена качество соответствует.",pos
132,2276532,"Отличный отель для семейного отдыха!!!  Большая территория, много зелени, собственный пляж, бассейны. Питание и обслуживание на высшем уровне. В номерах чистота, убираются каждый день. С детьми занимаются аниматоры.",pos
133,2276425,"Отдыхала с ребёнком в этом отеле, тоже все понравилось, море тёплое, еда вкусная, народу полно, столики в ресторане надо занимать заранее. Территория зелёная, есть живой уголок, в котором ёжики, кролики и т.д.",pos
134,2275784,"Плюсы отеля: 1.Хорошие номера, есть новый корпус но и в старых корпусах все очень достойно. В целом мне показалось что во всем отеле свежий ремонт.
2. Красивая достаточно зеленая для этого региона территория.
3.Большой широкий пляж, всегда были свободные лежаки. 
4.Хорошие бассейны 
5. Новая детская площадка.

Минусы: 
1.Музыка или аниматоры,либо и музыка и аниматоры орут с 10 утра до 12 ночи. И я сейчас не преувеличиваю.. реально, долбит какая то попса без остановки. Мои лучшие часы в отеле до 10 утра ,а дальше врубают свой грамофон и начинается шествие  аниматоров. В 3-4 часа дня когда на солнце +50( начало августа) они устраивают на самом солнцепеке танцы🤦🏽‍♀️ И вместо то того чтобы дать адекватным людям отдохнуть и расслабиться  танцуют в одиночку , врубив при этом колонку на всю мощь ,чтобы и в соседних  отелях не дать никому отдохнуть . В общем я во многих отелях была и нигде не видела такого треша, обычно максимум приглашают на волейбол, йогу ,тихо и ненавязчиво, а здесь просто шествие с бубнами перед каждым мероприятием.
2.Отсутствие вечерней детской анимации. Это тоже ноу хау этого отеля, вместо привычных игр с детьми, фокусов и танцев происходит следующее действо: выходит тетка и громко,как это у них принято,вызывает детей, чьи родители заплатили, чтобы вручить им награды, призы за какие нибудь псевдо заслуги или поздравить с ДР и тд, это все длится целый час, каждый день одно и тоже, болтовня этой тетки и пара слов от вышедших на сцену детей. Для взрослых за две недели было шоу 2-3 раза в неделю и в остальные дни устраивали лотерею или конкурсы.
3.За территорией отеля некуда пойти. Я до этого в Турции отдыхала в регионе Кемер и привыкла что из отеля можно выйти прогуляться по тихому , утопающему в зелени поселку, нет шумных дорог, и вообще мало машин, много милых кафешек и магазинчиков,парки и скверы. Что я уведела тут: огромный лысый пустырь слева от отеля , справа метрах в 100 от мини магазинчик, дальше какая то хижина ,где живет бабка с баранами, напротив нее Торговый центр  и ТРАССА.До магазина типо Мигрос идти 1 км приблизительно вдоль трассы))) 
4. Очереди за едой, нехватка столов, невкусные гарниры(картофельное пюре из порошка и пахнет рыбой, реально)некоторые блюда невкусные совершенно.",neg
135,2275500,"Отдых был замечательный, ставлю 5, анимация на высоте, вкусная еда, море очень понравилось)) 14 мая 2022 года прилетаю опять в этот отель, номер заявки 6425540 Potanin)
Хотелось бы заселиться ближе к морю в хороший номер) спасибо )",pos
136,2269494,"Отдыхали семьей с  2 детьми. Понравился детский клуб, анимация взрослая и детская, мини диско- дети в восторге. Из еды, голодным точно не останешься. Стандартная еда как в хороших бюджетных отелях. Всегда всего хватало.  Пляжная линия большая. С лежаками никогда проблем не было, но может здесь имело место быть, что мы ездили в конце  сентября и сезон шел на спад.  Пляжные полотенца ""уставшие"", но не критично) Мы не из тех туристов, которые ищут минусы). Рядом с отелем пустырь, нужно идти пешком минут 20-30 (с детьми) до рынка. Но и это нас не напрягало т.к. территория отеля огромная и всегда находили себе занятие)  Выбор алкоголя не высокий, но есть пиво, коктейли с ""химическими"" сиропами и т.п. Текилы не было и виски не застали). Мороженое каждый день. Вкусные газлиме. В целом  отдохнули хорошо и даже думаю, что вернулись бы еще раз)",pos
137,2269487,"Отдыхали в этом отеле с подругой и ее 10-ти летнем сыном. Заселили сразу  без задержек. Большая, ухоженная территория. Галечный пляж, для удобства входа и выхода из моря оборудованы понтоны. Шезлонгов всем хватало, с утра не занимали.
           Особо хочется подчеркнуть отличную работу СПА салона - незабываемые впечатления, 100% релакс!
           Еда в ресторане на любой вкус. 
           Ежедневная уборка в номере без нареканий.
           Хочется отметить работу баров и кафе - обслуживание на высшем уровне!
           Не давали скучать анимационные развлекательные программы в течении всего дня и по вечерам.
           Отдохнули хорошо! Отель соответствует заявленным 5*и соотношению цена-качество",pos
138,2266250,"Прекрасное место, можно поехать и рекомендовать другим.",pos
139,2265934,"Отдыхала с дочкой 4 лет и мамой в далеком 2019 году. Выбираю Турцию и опять агент предлагает мне этот отель. Я решительно сказала НЕТ!!!!Всё вспомнила и решила всё таки написать отзыв. Долго выбирала именно 5ку,  с собственным пляжем без дороги(!!!), едой для детей, горками и теплым морем в сентябре. Нас заметили в самый дальний корпус на 1 этаж. Выходишь с балкона и перед тобой стена, но рядом растет пальма и ощущение просто супер, правда. Там всегда было тихо!!! Спасибо девочкам на рецепшен, учли мою просьбу, указанную на английском, а потом робко моей мамой на русском. Большая территория :зеленая  ухоженная, огромный пляж, супер заход в воду слева, множество зонтиков, вечерняя анимация для детей( дочь целый год помнила движения и песни). А теперь минусы. Кондей расположен так,что дует непосредственно на кровать, ребенка мы вынуждены были ложить на пол( !!!!!) около балкона и заставлять подушками , дуло на меня так,что я,когечно заболела и жома еще 2 нелели провалялась с горлом, кашлем и продутой головой и спиной. На маму надо меньше, она лежала ближе к двери. Надо отдать должное рецепшен, мы звонили, турок приходил по англ вообще никак, по нашему тем более, ниче не сделал И ушел)))). Теперь самый ужас. Это обед и ужин в ресторане. Ресторан делится на 2 части : закрытая и открытая. Закрытая с кондеем, открытая - нет. В обед там невозможно ни то что кушать, а Даже  просто стоять. Треш заключался в том,что огромная куча людей стоит под дверями ресторан и занимает очередь,чтоб попасть в закрытую часть  за 30 минут!!! Двер  открываются и все вылетают занимать столик, которые очень мало!!! Мы тоже так делали. Ребенок ложилась днем спать как раз в 14, а в 13.30 был обед. Позже- никак. Выбор еды вроде большой, но мясо, рыба если хорошая- огромная очередь и не достается тебе ну никак. Мне нравились баклажаны, салаты, были супер адаптированные супы ( борщ, щи и суп пюре) . Из автоматов довольно приличный кофе. Вечером мы ходили на ужин гораздо позже, но мест всё равно надо было ждать ((((, правда минут 15, но это недопустимо для 5ки!!!! Отелю нужно увеличивать ресторан  и сделает кондиционирование, чтоб хоть как то решить проблему.  Море супер, нет слов, дочка не вылазила, я с мамой тоже. Итого: решайте сами, конечно, но я туда больше ни ногой. Потому что весь отпуск превратился в поиск стола, бег с препятствием по занятию его и стоянию в бесконечных очередях.",neg
140,2263827,"Отдыхала с двумя детьми в этом отеле 10 дней в середине июля 2021. 

С момента отдыха прошло уже много времени, но как раз сейчас я выбираю куда бы поехать в Турцию в новом году, то решила освежить воспоминания о том отеле, в котором мы отдыхали прошлым летом.

Летели от компании Пегас, тур покупали еще в январе 2020 года, но потом пандемия, карантины, закрытие/открытие и снова закрытие Турции, и снова её открытие... Нервы ни мы Пегасу, ни Пегас нам не трепал - просто перенесли без доплат поездку на год. Больше заставило понервничать то, что чуть ли не до начала июля было не понятно откроют Турцию или нет. Но в принципе всё обошлось без эксцессов, не считая того, что рейс дважды переносили.

От аэропорта Анталии до отели ехали часа два. Ни на какие рынки, магазинчики и пр. не заезжали, только в отели. 

У отеля большая, ухоженная территория, несколько корпусов. Мы жили в 7 этажном корпусе, который расположен дальше всего от главного здания. Окна номера выходили на пустырь, козочек по утрам и торговый центр, расположенный около трассы.  Минут в 15 ходьбы вдоль неё есть большой Алара Базар, но его я не оценила - цен нет, покупателей нет, зато много продовцов и зазывал. А так как я к тому же торговаться все равно не умею, то всю романтику базара оценить так и не смогла, и решила купить вкусняшки и сувениры в обычном магазине. Тем более сразу за Алара Базаром есть супермаркет Мигрос. Небольшое, двухэтажное отдельно стоящее здание (на втором этаже, кстати, можно купить очки/круги/нарукавники по хорошей цене). Если до Мигроса идти не хочется, но хочется при этом купить турецкие вкусняшки, чай, кофе и пр - на втором этаже в ближайшем к отелю торговом центре (который около трассы) есть хороший небольшой супермаркет с фиксированными ценами (даже ценники есть). Цена на пахлаву в нём была раза в полтора дешевле чем на точно такую же коробочку на -1 этаже этого же торгового центра. На территории отеля тоже есть магазин (в холле и под столовой), но там цены еще выше.

Номер стандартный для Турции - одна двухместная кровать, одна одноместная, телевизор, холодильник, кондиционер. Правда русское телевидение летом 2021 г. было представлено только каналом ТНТ, а сами понимаете, это не то, что нужно в поездке с детьми) Так что если едите с детьми, запаситесь мультиками/фильмами на флэшке - ее можно подключить в специальный разъем телевизора. Мне очень такая флэшка пригодилась.  

Платный интернет в отеле не оформляла, мне хватало купленного роуминга от моего сотового оператора. Пару раз пыталась поймать обещанный бесплатный вай-фай в лобби, но ни разу этого сделать не получилось от слова совсем. Учитывая, что часто в этом красивом лобби с диванчиками и столикам никого не было, проблемы с бесплатным вайфаем возникли не у меня одной.

На ресепшене можно взять чайник под залог (10 долларов). Чайные пакетики к чайнику не прилагаются, но в столовой, в барах, в кондитерской стоят коробки с этими пакетиками и сахаром. Видимо предполагается, что гость их сам будет заранее запасать. При каждом таком ""запасании"" ловила себя на мысли, что хочу как-то дать понять окружающим, что у меня чайник в номере есть)) Что я не просто так их таскаю. Полотенце тоже выдают под залог в СПА неподалёку от столовой. С возвратом ни чайника, ни полотенец проблем не возникло. 

Питание нормальное. Голодными не ходили, всегда было чего выбрать. Всегда были арбузы (кроме них были еще фрукты, но такое впечатление, что всегда недозрелые), мясо, рыба, картошка, макароны и пр. Несколько раз за 10 дней выносили большой торт-мороженное. Были вкусные турецкие сладости и круасаны. Ходили бесплатно в два аля-карт  - итальянский и турецкий. В итальянском детям понравилось больше, а после турецкого они пошли еще посмотреть, что осталось вкусненького в столовой (но у меня дети капризные в плане еды, их ненакормленность - не показатель). На территории отеля есть несколько баров, где всегда можно взять воду в бутылке, сок в пластиковом стакане, газировку, какие-то котейли и тп. Спиртным не увлекаюсь, так что про его качество ничего рассказать не могу. 

Море отличное. На пляже галька, в море без проблем заходили босиком. Есть большой пирс с шезлонгами, зонтиками и спуском в море. В одном месте прямо с пляжа в воду уходят перила, чтоб удобнее было заходить и выходить. Сама море красивое, чистое, прозрачное. 

В отеле несколько бассейнов. Один самый большой, другой поменьше с горками и третий самый маленький около главного здания. В маленьком удобно купаться по утрам, потому что утром там тенёк и можно не бояться обгореть. Плюс он соединен с крытым бассейном, что тоже спасает от яркого турецкого солнца. Средний бассейн с горками по моим ощущениям самый тёплый. Не знаю подогревается там вода или нет, но иногда создавалось впечатление, что температура там даже выше температуры воздуха. Он не глубокий, моя пятилетка ростом сантиметров 116 в нем спокойно стояла. Ну а самый большой бассейн просто громадный, в нем еще проводятся игры для взрослых, анимация, гимнастика и пр. Около бассейна с горками есть под навесом неглубокий бассейн с небольшими горками для малышей. 

Если едите с детьми, обязательно посетите детский клуб)) Хорошо, что я свою пятилетнюю дочку туда отвела где-то в середине отдыха, а то потом она, выбирая между клубом и бассейном, выбирала клуб. Там с детьми играли, делали какие-то  поделки. Аниматоры говорят по-русски и по-турецки (по крайней мере других языков я там не слышала). Очень понравилась девушка-аниматор Ася. Спасибо ей большое! Мне и самой раньше казалось странным, что люди после отдыха так долго помнят имена аниматоров, но трудно его не заполнить, когда ребенок последние три дня в Джустиниано только и говорила, что об Асе)) Очень порадовало, что в последний день ребёнку на сцене вручили диплом с формулировкой - финалист в игре, в которую они играли в тот день, просто потому что мы уезжали на следующий день, а диплома у нее еще не было :) На каждый день недели было свое расписание игр и всяких развлечений в мини-клубе, пример из лета 2021 я приложила среди фото. 

Я бы поехала в него еще разок, мне всё понравилось, просто хочется чего-нибудь нового попробовать.",pos
